kind_code	kind_name	prefecture	name	category	subcategory	detail_url
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	鵜川菅原神社のイドリ祭り	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/326
322	登録無形民俗文化財	石川県	能登のいしる・いしり製造技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/322/00001025
302	重要無形民俗文化財	福井県	敦賀西町の綱引き	風俗慣習	娯楽・競技	https://kunishitei.bunka.go.jp/heritage/detail/302/65
302	重要無形民俗文化財	福井県	水海の田楽・能舞	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/63
302	重要無形民俗文化財	福井県	睦月神事	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/64
302	重要無形民俗文化財	福井県	糸崎の仏舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/00000778
302	重要無形民俗文化財	福井県	越前万歳	民俗芸能	語り物・祝福芸	https://kunishitei.bunka.go.jp/heritage/detail/302/625
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	上中の六斎念仏	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/330
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	加茂神社のオイケモノ	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/312/00000826
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	和久里壬生狂言	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/00000786
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	国山の神事	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/334
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	大島半島のニソの杜の習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/00000869
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	宇波西神社の神事芸能	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/333
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	日向の綱引き行事	風俗慣習	娯楽・競技	https://kunishitei.bunka.go.jp/heritage/detail/312/335
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	水海の田楽能舞	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/328
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	睦月神事の芸能	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/327
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	福井の戸祝いとキツネガリ	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000961
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	粟田部の蓬莱祀	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000803
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	糸崎の仏舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/331
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	若狭の産小屋習俗	風俗慣習	人生・儀礼	https://kunishitei.bunka.go.jp/heritage/detail/312/332
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	若狭能倉座の神事能	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/00001074
312	記録作成等の措置を講ずべき無形の民俗文化財	福井県	野大坪万歳	民俗芸能	語り物・祝福芸	https://kunishitei.bunka.go.jp/heritage/detail/312/329
322	登録無形民俗文化財	福井県	敦賀のおぼろ昆布製造技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/322/00001083
302	重要無形民俗文化財	山梨県	吉田の火祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000881
302	重要無形民俗文化財	山梨県	天津司舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/66
302	重要無形民俗文化財	山梨県	河口の稚児の舞	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/00000971
302	重要無形民俗文化財	山梨県	無生野の大念仏	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/626
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	一之瀬高橋の春駒	民俗芸能	語り物・祝福芸	https://kunishitei.bunka.go.jp/heritage/detail/312/337
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	丹波山のお松引き	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00001049
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	吉田の火祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/741
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	大善寺の藤切り祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/00000892
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	天津司舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/336
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	奈良田の焼畑習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/339
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	山中の安産祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/00000817
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	河口の稚児の舞	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000915
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	無生野の大念仏	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/338
312	記録作成等の措置を講ずべき無形の民俗文化財	山梨県	若神子のほうとう祭	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/773
302	重要無形民俗文化財	長野県	和合の念仏踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/00000903
302	重要無形民俗文化財	長野県	大鹿歌舞伎	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/00000972
302	重要無形民俗文化財	長野県	天竜村の霜月神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/68
302	重要無形民俗文化財	長野県	小菅の柱松行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000875
302	重要無形民俗文化財	長野県	新野の盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/644
302	重要無形民俗文化財	長野県	跡部の踊り念仏	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/727
302	重要無形民俗文化財	長野県	遠山の霜月祭	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/69
302	重要無形民俗文化財	長野県	野沢温泉の道祖神祭り	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/71
302	重要無形民俗文化財	長野県	雨宮の神事芸能	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/302/70
302	重要無形民俗文化財	長野県	雪祭	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/302/67
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	上田市八日堂の蘇民将来符頒布習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/742
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	下伊那のかけ踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/725
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	下伊那大河内のシカオイ行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/352
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	中馬制	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/340
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	伊那の人形芝居	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/348
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	伊那谷のコト八日行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000878
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	信濃の火鑚習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/349
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	北信濃の柱松行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/00000804
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	坂部の冬祭の芸能	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/343
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	大鹿歌舞伎	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/653
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	安曇平のお船祭り	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/00000946
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	戸沢のねじ行事	風俗慣習	人生・儀礼	https://kunishitei.bunka.go.jp/heritage/detail/312/687
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	武水別神社の頭人行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/353
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	親沢の人形三番叟	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/00000930
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	跡部の踊念仏	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/354
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	遠山霜月祭の芸能	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/346
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	長野県下の代表的民家の間取・使い方	風俗慣習	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/341
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	雨宮の御神事の芸能	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/344
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	駒ヶ岳神社の太々神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/351
312	記録作成等の措置を講ずべき無形の民俗文化財	長野県	高岡の小豆焼き行事	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/312/686
302	重要無形民俗文化財	岐阜県	下呂の田の神祭	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/77
302	重要無形民俗文化財	岐阜県	南宮の神事芸能	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/302/75
302	重要無形民俗文化財	岐阜県	古川祭の起し太鼓・屋台行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/76
302	重要無形民俗文化財	岐阜県	大垣祭の軕行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000921
302	重要無形民俗文化財	岐阜県	寒水の掛踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/00001007
302	重要無形民俗文化財	岐阜県	江名子バンドリの製作技術	民俗技術	衣食住	https://kunishitei.bunka.go.jp/heritage/detail/302/00000822
302	重要無形民俗文化財	岐阜県	白鳥の拝殿踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/00001057
302	重要無形民俗文化財	岐阜県	真桑人形浄瑠璃	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/78
302	重要無形民俗文化財	岐阜県	能郷の能・狂言	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/72
302	重要無形民俗文化財	岐阜県	郡上踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/633
302	重要無形民俗文化財	岐阜県	長滝の延年	民俗芸能	延年・おこない	https://kunishitei.bunka.go.jp/heritage/detail/302/73
302	重要無形民俗文化財	岐阜県	長良川の鵜飼漁の技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000922
302	重要無形民俗文化財	岐阜県	高山祭の屋台行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/74
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	下呂の田の神祭の芸能	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/358
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	久田見の糸切りからくり	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/362
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	南宮神社の神事芸能	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/363
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	古川祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/357
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	古調郡上踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/360
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	大矢田のヒンココ	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/710
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	寒水の掛踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/361
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	揖斐川の簗掛け技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/00000938
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	東津汲の鎌倉踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/364
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	水無神社の神事芸能	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/359
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	白鳥の拝殿踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/00000787
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	美濃の水車習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/365
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	美濃流しにわか	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/654
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	能郷の猿楽狂言	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/356
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	長滝の延年	民俗芸能	延年・おこない	https://kunishitei.bunka.go.jp/heritage/detail/312/355
312	記録作成等の措置を講ずべき無形の民俗文化財	岐阜県	飛騨の絵馬市の習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/671
302	重要無形民俗文化財	静岡県	大江八幡神社の御船行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/716
302	重要無形民俗文化財	静岡県	徳山の盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/82
302	重要無形民俗文化財	静岡県	有東木の盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/704
302	重要無形民俗文化財	静岡県	沼田・大坂の湯立神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/00001054
302	重要無形民俗文化財	静岡県	法多山の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/00001059
302	重要無形民俗文化財	静岡県	藤守の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/80
302	重要無形民俗文化財	静岡県	蛭ヶ谷の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/00000901
302	重要無形民俗文化財	静岡県	西浦の田楽	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/79
302	重要無形民俗文化財	静岡県	見付天神裸祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/738
302	重要無形民俗文化財	静岡県	遠江のひよんどりとおくない	民俗芸能	延年・おこない	https://kunishitei.bunka.go.jp/heritage/detail/302/83
302	重要無形民俗文化財	静岡県	遠江森町の舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/81
302	重要無形民俗文化財	静岡県	静岡浅間神社廿日会祭の稚児舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/00001058
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	伊豆・駿河の水祝い	風俗慣習	人生・儀礼	https://kunishitei.bunka.go.jp/heritage/detail/312/378
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	天宮神社の十二段舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/372
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	寺野の三日堂ひよんどり	民俗芸能	延年・おこない	https://kunishitei.bunka.go.jp/heritage/detail/312/369
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	小国神社の舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/371
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	小國神社の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000832
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	小稲の虎舞	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/00000788
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	徳山の盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/368
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	新居のこと八日行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/376
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	有東木・平野の盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/375
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	東伊豆地方の鹿島踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/00000782
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	沼田の湯立神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000833
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	法多山の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/655
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	滝沢八坂神社の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/373
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	稲取のハンマアサマ	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/750
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	蛭ヶ谷の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000835
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	西浦の田楽	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/366
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	遠江のシシウチ行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/379
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	遠江の御船行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/380
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	静岡浅間神社廿日会祭の稚児舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/00000916
312	記録作成等の措置を講ずべき無形の民俗文化財	静岡県	静岡県中部地方の神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000919
302	重要無形民俗文化財	愛知県	三河の田楽	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/85
302	重要無形民俗文化財	愛知県	三河万歳	民俗芸能	語り物・祝福芸	https://kunishitei.bunka.go.jp/heritage/detail/302/634
302	重要無形民俗文化財	愛知県	亀崎潮干祭の山車行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000812
302	重要無形民俗文化財	愛知県	尾張万歳	民俗芸能	語り物・祝福芸	https://kunishitei.bunka.go.jp/heritage/detail/302/635
302	重要無形民俗文化財	愛知県	尾張津島天王祭の車楽舟行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/86
302	重要無形民俗文化財	愛知県	瀧山寺鬼祭り	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00001045
302	重要無形民俗文化財	愛知県	犬山祭の車山行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000811
302	重要無形民俗文化財	愛知県	知立の山車文楽とからくり	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/88
302	重要無形民俗文化財	愛知県	綾渡の夜念仏と盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/637
302	重要無形民俗文化財	愛知県	花祭	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/84
302	重要無形民俗文化財	愛知県	豊橋神明社の鬼祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/87
302	重要無形民俗文化財	愛知県	須成祭の車楽船行事と神葭流し	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000882
302	重要無形民俗文化財	愛知県	鳥羽の火祭り	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/768
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	参候祭	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/656
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	大海のほうか	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/388
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	小畑のおためし	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/312/697
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	尾張・三河の火鑚習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/391
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	尾張・三河の花のとう	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/312/726
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	尾張西部のオコワ祭	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000827
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	尾張西部の子供ザイレン	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000947
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	愛知のオマント	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/772
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	津島神社の天王祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/381
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	田峰の田楽	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/384
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	知多木綿の紡織習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/392
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	知立のからくり	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/393
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	知立山車文楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/390
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	祖父江の虫送り	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/397
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	神明社の鬼祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/389
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	綾渡の夜念仏と盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/385
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	花祭の芸能	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/382
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	設楽のシカウチ行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/396
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	須成祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/751
312	記録作成等の措置を講ずべき無形の民俗文化財	愛知県	黒沢田楽	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/386
302	重要無形民俗文化財	三重県	上野天神祭のダンジリ行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/747
302	重要無形民俗文化財	三重県	伊勢太神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/91
302	重要無形民俗文化財	三重県	勝手神社の神事踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/00000974
302	重要無形民俗文化財	三重県	安乗の人形芝居	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/90
302	重要無形民俗文化財	三重県	御頭神事	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/89
302	重要無形民俗文化財	三重県	志摩加茂五郷の盆祭行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/92
302	重要無形民俗文化財	三重県	桑名石取祭の祭車行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000823
302	重要無形民俗文化財	三重県	磯部の御神田	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/93
302	重要無形民俗文化財	三重県	鳥出神社の鯨船行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/678
302	重要無形民俗文化財	三重県	鳥羽・志摩の海女漁の技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000942
312	記録作成等の措置を講ずべき無形の民俗文化財	三重県	一色の翁舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/406
312	記録作成等の措置を講ずべき無形の民俗文化財	三重県	伊勢の「お木曳き」行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/398
312	記録作成等の措置を講ずべき無形の民俗文化財	三重県	伊勢の「白石持ち」行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/401
312	記録作成等の措置を講ずべき無形の民俗文化財	三重県	伊勢太神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/399
