code	prefecture	municipality	official_url	tourism_url	resolved
212156	岐阜県	山県市	https://www.city.yamagata.gifu.jp/		本文に自治体名を確認
212164	岐阜県	瑞穂市	https://www.city.mizuho.lg.jp/		本文に自治体名を確認
212172	岐阜県	飛騨市	https://www.city.hida.gifu.jp/	https://www.hida-kankou.jp/	本文に自治体名を確認
212181	岐阜県	本巣市	https://www.city.motosu.lg.jp/	https://www.motosukankou.gr.jp/	本文に自治体名を確認
212199	岐阜県	郡上市	https://www.city.gujo.gifu.jp/		本文に自治体名を確認
212202	岐阜県	下呂市	https://www.city.gero.lg.jp/	https://www.gero-agritourism.com/	本文に自治体名を確認
212211	岐阜県	海津市	https://www.city.kaizu.lg.jp/	https://kaizukanko.jp/	本文に自治体名を確認
213021	岐阜県	岐南町	https://www.town.ginan.lg.jp/		本文に自治体名を確認
213039	岐阜県	笠松町	https://www.town.kasamatsu.gifu.jp/		本文に自治体名を確認
213411	岐阜県	養老町	https://www.town.yoro.gifu.jp/	https://www.kanko-yoro.jp/	本文に自治体名を確認
213616	岐阜県	垂井町	https://www.town.tarui.lg.jp/		本文に自治体名を確認
213624	岐阜県	関ケ原町	https://www.town.sekigahara.gifu.jp/	https://www.sekigahara1600.com/	本文に自治体名を確認
213811	岐阜県	神戸町	https://www.town.godo.gifu.jp/		本文に自治体名を確認
213829	岐阜県	輪之内町			候補URLがすべて外れ
213837	岐阜県	安八町			候補URLがすべて外れ
214019	岐阜県	揖斐川町	https://www.town.ibigawa.lg.jp/		本文に自治体名を確認
214035	岐阜県	大野町			候補URLがすべて外れ
214043	岐阜県	池田町	https://www.town.gifu-ikeda.lg.jp/	https://www.ikeda-kanko.jp/	本文に自治体名を確認
214213	岐阜県	北方町	https://www.town.kitagata.gifu.jp/		本文に自治体名を確認
215015	岐阜県	坂祝町	https://www.town.sakahogi.gifu.jp/		本文に自治体名を確認
215023	岐阜県	富加町	https://www.town.tomika.gifu.jp/		本文に自治体名を確認
215031	岐阜県	川辺町			候補URLがすべて外れ
215040	岐阜県	七宗町			候補URLがすべて外れ
215058	岐阜県	八百津町	https://www.town.yaotsu.lg.jp/	https://kankou.yaotsu.jp/	本文に自治体名を確認
215066	岐阜県	白川町	https://www.town.shirakawa.lg.jp/	https://mino-shirakawa.com/	本文に自治体名を確認
215074	岐阜県	東白川村	https://www.vill.higashishirakawa.gifu.jp/		本文に自治体名を確認
215210	岐阜県	御嵩町	https://www.town.mitake.lg.jp/	https://mitake-kankou.jp/	本文に自治体名を確認
216046	岐阜県	白川村	https://www.vill.shirakawa.lg.jp/	http://www.shirakawa-go.gr.jp/	本文に自治体名を確認
221007	静岡県	静岡市	https://www.city.shizuoka.lg.jp/	https://www.visit-shizuoka.com/	本文に自治体名を確認
221309	静岡県	浜松市	https://www.city.hamamatsu.shizuoka.jp/	http://hamamatsu-daisuki.net/	本文に自治体名を確認
222038	静岡県	沼津市	https://www.city.numazu.shizuoka.jp/	https://numazukanko.jp/	本文に自治体名を確認
222054	静岡県	熱海市	https://www.city.atami.lg.jp/	http://www.ataminews.gr.jp/	本文に自治体名を確認
222062	静岡県	三島市	https://www.city.mishima.shizuoka.jp/	https://www.mishima-kankou.com/	本文に自治体名を確認
222071	静岡県	富士宮市	https://www.city.fujinomiya.lg.jp/		本文に自治体名を確認
222089	静岡県	伊東市	https://www.city.ito.shizuoka.jp/	https://itospa.com/	本文に自治体名を確認
222097	静岡県	島田市	https://www.city.shimada.shizuoka.jp/	https://oi-river-trip.com/	本文に自治体名を確認
222101	静岡県	富士市	https://www.city.fuji.shizuoka.jp/		本文に自治体名を確認
222119	静岡県	磐田市	https://www.city.iwata.shizuoka.jp/	https://kanko-iwata.jp/	本文に自治体名を確認
222127	静岡県	焼津市	https://www.city.yaizu.lg.jp/		本文に自治体名を確認
222135	静岡県	掛川市	https://www.city.kakegawa.shizuoka.jp/	https://www.guidoor.jp/	本文に自治体名を確認
222143	静岡県	藤枝市	https://www.city.fujieda.shizuoka.jp/	https://www.fujieda.gr.jp/	本文に自治体名を確認
222151	静岡県	御殿場市	https://www.city.gotemba.lg.jp/	http://gotembatourism.jp/	本文に自治体名を確認
222160	静岡県	袋井市	https://www.city.fukuroi.shizuoka.jp/	https://www.fukuroi-kankou.jp/	本文に自治体名を確認
222194	静岡県	下田市	https://www.city.shimoda.shizuoka.jp/	https://www.shimoda-city.info/	本文に自治体名を確認
222208	静岡県	裾野市	https://www.city.susono.shizuoka.jp/	https://www.susonokanko.jp/	本文に自治体名を確認
222216	静岡県	湖西市	https://www.city.kosai.shizuoka.jp/	https://hamanako-kosai.jp/	本文に自治体名を確認
222224	静岡県	伊豆市	https://www.city.izu.shizuoka.jp/	https://kanko.city.izu.shizuoka.jp/	本文に自治体名を確認
222232	静岡県	御前崎市	https://www.city.omaezaki.shizuoka.jp/		本文に自治体名を確認
222241	静岡県	菊川市	https://www.city.kikugawa.shizuoka.jp/	http://kikugawakanko.com/	本文に自治体名を確認
222259	静岡県	伊豆の国市	https://www.city.izunokuni.shizuoka.jp/	http://izunotabi.com/	本文に自治体名を確認
222267	静岡県	牧之原市	https://www.city.makinohara.shizuoka.jp/		本文に自治体名を確認
223018	静岡県	東伊豆町	https://www.town.higashiizu.lg.jp/		本文に自治体名を確認
223026	静岡県	河津町	https://www.town.kawazu.shizuoka.jp/	https://kankou.town.kawazu.shizuoka.jp/	本文に自治体名を確認
223042	静岡県	南伊豆町	https://www.town.minamiizu.shizuoka.jp/	https://www.minami-izu.jp/	本文に自治体名を確認
223051	静岡県	松崎町	https://www.town.matsuzaki.shizuoka.jp/	https://izumatsuzakinet.com/	本文に自治体名を確認
223069	静岡県	西伊豆町	https://www.town.nishiizu.shizuoka.jp/	https://www.nishiizu-kankou.com/	本文に自治体名を確認
223255	静岡県	函南町	https://www.town.kannami.shizuoka.jp/		本文に自治体名を確認
223417	静岡県	清水町	https://www.town.shimizu.shizuoka.jp/	https://shimizu-kankou.jp/	本文に自治体名を確認
223425	静岡県	長泉町	https://www.town.nagaizumi.lg.jp/	https://www.kanko-nagaizumi.com/	本文に自治体名を確認
223441	静岡県	小山町	http://www.fuji-oyama.jp/	https://www.kanko-oyama.jp/	県公式サイトのリンク集から (本文に自治体名を確認)
224243	静岡県	吉田町	https://www.town.yoshida.shizuoka.jp/		本文に自治体名を確認
224294	静岡県	川根本町	https://www.town.kawanehon.shizuoka.jp/	https://www.okuooi.gr.jp/	本文に自治体名を確認
224618	静岡県	森町	https://www.town.morimachi.shizuoka.jp/	https://www.mori-kanko.jp/	本文に自治体名を確認
231002	愛知県	名古屋市	https://www.city.nagoya.jp/		本文に自治体名を確認
232017	愛知県	豊橋市	https://www.city.toyohashi.lg.jp/	https://www.honokuni.or.jp/	本文に自治体名を確認
232025	愛知県	岡崎市	https://www.city.okazaki.lg.jp/	https://okazaki-kanko.jp/	本文に自治体名を確認
232033	愛知県	一宮市	https://www.city.ichinomiya.aichi.jp/	https://www.138ss.com/	本文に自治体名を確認
232041	愛知県	瀬戸市	https://www.city.seto.aichi.jp/		本文に自治体名を確認
232050	愛知県	半田市	https://www.city.handa.lg.jp/	https://www.handa-kankou.com/	本文に自治体名を確認
232068	愛知県	春日井市	https://www.city.kasugai.lg.jp/	https://kasugai-kanko.jp/	本文に自治体名を確認
232076	愛知県	豊川市	https://www.city.toyokawa.lg.jp/	https://www.toyokawa-map.net/	本文に自治体名を確認
232084	愛知県	津島市	https://www.city.tsushima.lg.jp/	https://tsushima-kankou.com/	本文に自治体名を確認
232092	愛知県	碧南市	https://www.city.hekinan.lg.jp/	http://www.city.hekinan.aichi.jp/	本文に自治体名を確認
232106	愛知県	刈谷市	https://www.city.kariya.lg.jp/	http://www.kariya-guide.com/	本文に自治体名を確認
232114	愛知県	豊田市	https://www.city.toyota.aichi.jp/	https://www.tourismtoyota.jp/	本文に自治体名を確認
232122	愛知県	安城市	https://www.city.anjo.aichi.jp/	http://kanko.anjo-tanabata.jp/	本文に自治体名を確認
232131	愛知県	西尾市	https://www.city.nishio.aichi.jp/	http://nishiokanko.com/	本文に自治体名を確認
232149	愛知県	蒲郡市	https://www.city.gamagori.lg.jp/	https://www.gamagori.jp/	本文に自治体名を確認
232157	愛知県	犬山市	https://www.city.inuyama.aichi.jp/		本文に自治体名を確認
232165	愛知県	常滑市	https://www.city.tokoname.aichi.jp/	https://www.tokoname-kankou.net/	本文に自治体名を確認
232173	愛知県	江南市	https://www.city.konan.lg.jp/	https://www.konan-kankou.jp/	本文に自治体名を確認
232190	愛知県	小牧市	https://www.city.komaki.aichi.jp/	https://www.komaki-kanko.jp/	本文に自治体名を確認
232203	愛知県	稲沢市	https://www.city.inazawa.aichi.jp/	https://www.inazawa-kankou.jp/	本文に自治体名を確認
232211	愛知県	新城市	https://www.city.shinshiro.lg.jp/	https://www.shinshirokankou.com/	本文に自治体名を確認
232220	愛知県	東海市	https://www.city.tokai.aichi.jp/	http://tm-tokai.com/	本文に自治体名を確認
232238	愛知県	大府市	https://www.city.obu.aichi.jp/	http://www.obu-kankou.gr.jp/	本文に自治体名を確認
232246	愛知県	知多市	https://www.city.chita.lg.jp/	https://chita-kanko.com/	本文に自治体名を確認
232254	愛知県	知立市	https://www.city.chiryu.aichi.jp/	https://www.chiryu-kanko.com/	本文に自治体名を確認
232262	愛知県	尾張旭市	https://www.city.owariasahi.lg.jp/		本文に自治体名を確認
232271	愛知県	高浜市	https://www.city.takahama.lg.jp/	http://kankou-takahama.gr.jp/	本文に自治体名を確認
232289	愛知県	岩倉市	https://www.city.iwakura.aichi.jp/	https://iwakura-kanko.com/	本文に自治体名を確認
232297	愛知県	豊明市	https://www.city.toyoake.lg.jp/	https://welcome-toyoake.jp/	本文に自治体名を確認
232301	愛知県	日進市	https://www.city.nisshin.lg.jp/		本文に自治体名を確認
232319	愛知県	田原市	https://www.city.tahara.aichi.jp/	https://taharakankou.gr.jp/	本文に自治体名を確認
232327	愛知県	愛西市	https://www.city.aisai.lg.jp/	https://www.aisaikankou.jp/	本文に自治体名を確認
232335	愛知県	清須市	https://www.city.kiyosu.aichi.jp/	https://kiyosu-kanko.org/	本文に自治体名を確認
232343	愛知県	北名古屋市	https://www.city.kitanagoya.lg.jp/		本文に自治体名を確認
232351	愛知県	弥富市	https://www.city.yatomi.lg.jp/	https://yatomi-kanko.jp/	本文に自治体名を確認
232360	愛知県	みよし市	https://www.city.aichi-miyoshi.lg.jp/		本文に自治体名を確認
232378	愛知県	あま市	https://www.city.ama.aichi.jp/	http://www.ama-kankou.jp/	本文に自治体名を確認
232386	愛知県	長久手市	https://www.city.nagakute.lg.jp/	https://www.nagakute-kanko.jp/	本文に自治体名を確認
233021	愛知県	東郷町	https://www.town.aichi-togo.lg.jp/		本文に自治体名を確認
233421	愛知県	豊山町	https://www.town.toyoyama.lg.jp/		本文に自治体名を確認
233617	愛知県	大口町	https://www.town.oguchi.lg.jp/	http://www.kankou-matsue.jp/	本文に自治体名を確認
233625	愛知県	扶桑町	https://www.town.fuso.lg.jp/		本文に自治体名を確認
234249	愛知県	大治町	https://www.town.oharu.aichi.jp/		本文に自治体名を確認
234257	愛知県	蟹江町	https://www.town.kanie.aichi.jp/		本文に自治体名を確認
234273	愛知県	飛島村	https://www.vill.tobishima.aichi.jp/		本文に自治体名を確認
234419	愛知県	阿久比町	https://www.town.agui.lg.jp/	https://aguitown-kanko.com/	本文に自治体名を確認
234427	愛知県	東浦町	https://www.town.aichi-higashiura.lg.jp/	http://www.higashiura.or.jp/	本文に自治体名を確認
234451	愛知県	南知多町	https://www.town.minamichita.lg.jp/	http://minamichita-kk.com/	本文に自治体名を確認
234460	愛知県	美浜町	https://www.town.aichi-mihama.lg.jp/	https://aichi-mihama.com/	本文に自治体名を確認
234478	愛知県	武豊町	https://www.town.taketoyo.lg.jp/		本文に自治体名を確認
235016	愛知県	幸田町	https://www.town.kota.lg.jp/	http://www.kota-kanko.jp/	本文に自治体名を確認
235610	愛知県	設楽町	https://www.town.shitara.lg.jp/	https://www.kankoshitara.jp/	本文に自治体名を確認
235628	愛知県	東栄町	https://www.town.toei.aichi.jp/	https://www.toeinavi.jp/	本文に自治体名を確認
235636	愛知県	豊根村	https://www.vill.toyone.aichi.jp/	http://www.toyonemura-kanko.jp/	本文に自治体名を確認
242012	三重県	津市	http://www.info.city.tsu.mie.jp/	https://tsukanko.jp/	県公式サイトのリンク集から (本文に自治体名を確認)
242021	三重県	四日市市	https://www.city.yokkaichi.lg.jp/	http://kanko-yokkaichi.com/	本文に自治体名を確認
242039	三重県	伊勢市	https://www.city.ise.mie.jp/	https://ise-kanko.jp/	本文に自治体名を確認
242047	三重県	松阪市	https://www.city.matsusaka.mie.jp/	http://www.matsusaka-kanko.com/	本文に自治体名を確認
242055	三重県	桑名市	https://www.city.kuwana.lg.jp/	https://www.kuwana-kanko.com/	本文に自治体名を確認
242071	三重県	鈴鹿市	https://www.city.suzuka.lg.jp/	http://www.kanko.suzuka.mie.jp/	本文に自治体名を確認
242080	三重県	名張市	https://www.city.nabari.lg.jp/	https://www.kankou-nabari.jp/	本文に自治体名を確認
242098	三重県	尾鷲市	https://www.city.owase.lg.jp/	https://owasekankou.com/	本文に自治体名を確認
242101	三重県	亀山市	https://www.city.kameyama.mie.jp/	http://kameyama-kanko.com/	本文に自治体名を確認
242110	三重県	鳥羽市	https://www.city.toba.mie.jp/	http://www.toba.gr.jp/	本文に自治体名を確認
242128	三重県	熊野市	https://www.city.kumano.lg.jp/	https://www.kankomie.or.jp/	本文に自治体名を確認
242144	三重県	いなべ市	https://www.city.inabe.mie.jp/	https://www.kanko-inabe.com/	本文に自治体名を確認
242152	三重県	志摩市	https://www.city.shima.mie.jp/	https://www.kanko-shima.com/	本文に自治体名を確認
242161	三重県	伊賀市	https://www.city.iga.lg.jp/	https://www.iga-kanko.com/	本文に自治体名を確認
243035	三重県	木曽岬町	https://www.town.kisosaki.lg.jp/		本文に自治体名を確認
243248	三重県	東員町	https://www.town.toin.lg.jp/		本文に自治体名を確認
243418	三重県	菰野町	https://www.town.komono.mie.jp/	https://www.kanko-komono.com/	本文に自治体名を確認
243434	三重県	朝日町	http://www2.town.asahi.mie.jp/		県公式サイトのリンク集から (本文に自治体名を確認)
243442	三重県	川越町	https://www.town.kawagoe.mie.jp/		本文に自治体名を確認
244414	三重県	多気町	https://www.town.taki.mie.jp/	https://www.taki-kanko.jp/	本文に自治体名を確認
244422	三重県	明和町	https://www.town.meiwa.mie.jp/	http://www.meiwa-kanko.jp/	本文に自治体名を確認
244431	三重県	大台町	http://www.odaitown.jp/		県公式サイトのリンク集から (本文に自治体名を確認)
244619	三重県	玉城町	https://kizuna.town.tamaki.mie.jp/	https://tamaki-kanko.localinfo.jp/	県公式サイトのリンク集から (本文に自治体名を確認)
244708	三重県	度会町	https://www.town.watarai.lg.jp/		本文に自治体名を確認
244716	三重県	大紀町	https://www.town.taiki.mie.jp/		本文に自治体名を確認
244724	三重県	南伊勢町	https://www.town.minamiise.lg.jp/	https://www.minami-ise.jp/	本文に自治体名を確認
245437	三重県	紀北町	https://www.town.mie-kihoku.lg.jp/	https://kihoku-kanko.com/	本文に自治体名を確認
245615	三重県	御浜町	https://www.town.mihama.mie.jp/		本文に自治体名を確認
245623	三重県	紀宝町	https://www.town.kiho.lg.jp/		本文に自治体名を確認
252018	滋賀県	大津市	https://www.city.otsu.lg.jp/	https://murasakishikibu-kanko.jp/	本文に自治体名を確認
252026	滋賀県	彦根市	https://www.city.hikone.lg.jp/		本文に自治体名を確認
252034	滋賀県	長浜市	https://www.city.nagahama.lg.jp/	https://kitabiwako.jp/	本文に自治体名を確認
252042	滋賀県	近江八幡市	https://www.city.omihachiman.lg.jp/	https://www.omi8.com/	本文に自治体名を確認
252069	滋賀県	草津市	https://www.city.kusatsu.shiga.jp/	https://kanko-kusatsu.com/	本文に自治体名を確認
252077	滋賀県	守山市	https://www.city.moriyama.lg.jp/	https://moriyamayamamori.jp/	本文に自治体名を確認
252085	滋賀県	栗東市	https://www.city.ritto.lg.jp/	https://www.ritto-kanko.com/	本文に自治体名を確認
252093	滋賀県	甲賀市	https://www.city.koka.lg.jp/	http://www.e-shigaraki.org/	本文に自治体名を確認
252107	滋賀県	野洲市	https://www.city.yasu.lg.jp/	https://www.yasu-kankou.com/	本文に自治体名を確認
252115	滋賀県	湖南市	https://www.city.shiga-konan.lg.jp/		本文に自治体名を確認
252123	滋賀県	高島市	https://www.city.takashima.lg.jp/	https://www.takashima-kanko.jp/	本文に自治体名を確認
252131	滋賀県	東近江市	https://www.city.higashiomi.shiga.jp/	https://www.higashiomi.net/	本文に自治体名を確認
252140	滋賀県	米原市	https://www.city.maibara.lg.jp/	https://kitabiwako.jp/	本文に自治体名を確認
253839	滋賀県	日野町	https://www.town.shiga-hino.lg.jp/	https://www.hino-kanko.jp/	本文に自治体名を確認
253847	滋賀県	竜王町	https://www.town.ryuoh.shiga.jp/	https://ryuoh.org/	検索で特定 (本文に自治体名を確認)
254258	滋賀県	愛荘町	https://www.town.aisho.shiga.jp/	https://www.aisho-kanko.com/	本文に自治体名を確認
254410	滋賀県	豊郷町	https://www.town.toyosato.shiga.jp/	https://toyosato-kanko.jp/	本文に自治体名を確認
254428	滋賀県	甲良町	https://www.kouratown.jp/	https://kourakankou.jp/	検索で特定 (本文に自治体名を確認)
254436	滋賀県	多賀町	https://www.town.taga.lg.jp/	https://taga-kankou.com/	本文に自治体名を確認
292010	奈良県	奈良市	https://www.city.nara.lg.jp/	https://narashikanko.or.jp/	本文に自治体名を確認
292028	奈良県	大和高田市	https://www.city.yamatotakada.nara.jp/		本文に自治体名を確認
292036	奈良県	大和郡山市	https://www.city.yamatokoriyama.lg.jp/	https://www.yk-kankou.jp/	本文に自治体名を確認
292044	奈良県	天理市	https://www.city.tenri.nara.jp/	https://www.kanko-tenri.jp/	本文に自治体名を確認
292052	奈良県	橿原市	https://www.city.kashihara.nara.jp/	https://www.kashihara-kanko.or.jp/	本文に自治体名を確認
292061	奈良県	桜井市	https://www.city.sakurai.lg.jp/	https://sakuraikanko.com/	本文に自治体名を確認
292079	奈良県	五條市	https://www.city.gojo.lg.jp/		本文に自治体名を確認
292087	奈良県	御所市	https://www.city.gose.nara.jp/		本文に自治体名を確認
292095	奈良県	生駒市	https://www.city.ikoma.lg.jp/	https://ikoma-kanko.jp/	本文に自治体名を確認
292109	奈良県	香芝市	https://www.city.kashiba.lg.jp/		本文に自治体名を確認
292117	奈良県	葛城市	https://www.city.katsuragi.nara.jp/	https://www.guidoor.jp/	本文に自治体名を確認
292125	奈良県	宇陀市	https://www.city.uda.lg.jp/	https://www.uda-kankou.jp/	本文に自治体名を確認
293229	奈良県	山添村	https://www.vill.yamazoe.nara.jp/	https://www.yamazoekanko.jp/	本文に自治体名を確認
293423	奈良県	平群町	https://www.town.heguri.nara.jp/	http://kanko.town.heguri.nara.jp/	本文に自治体名を確認
293431	奈良県	三郷町	https://www.town.sango.nara.jp/		本文に自治体名を確認
293440	奈良県	斑鳩町	https://www.town.ikaruga.nara.jp/	http://horyuji-nara-ikaruga.jp/	本文に自治体名を確認
293458	奈良県	安堵町	https://www.town.ando.nara.jp/		本文に自治体名を確認
293610	奈良県	川西町	https://www.town.nara-kawanishi.lg.jp/		本文に自治体名を確認
293628	奈良県	三宅町	https://www.town.miyake.lg.jp/		本文に自治体名を確認
293636	奈良県	田原本町	https://www.town.tawaramoto.nara.jp/	https://tawaramoton.com/	本文に自治体名を確認
293857	奈良県	曽爾村	https://www.vill.soni.nara.jp/		本文に自治体名を確認
293865	奈良県	御杖村	https://www.vill.mitsue.nara.jp/	https://www.mitsue-kanko.jp/	本文に自治体名を確認
294012	奈良県	高取町	https://www.town.takatori.nara.jp/		本文に自治体名を確認
294021	奈良県	明日香村	https://asukamura.jp/	https://asukakyo.jp/	検索で特定 (本文に自治体名を確認)
294241	奈良県	上牧町	https://www.town.kanmaki.nara.jp/		検索で特定 (本文に自治体名を確認)
294250	奈良県	王寺町	https://www.town.oji.nara.jp/	https://home.oji-kanko.kokosil.net/	本文に自治体名を確認
294268	奈良県	広陵町	https://www.town.koryo.nara.jp/		本文に自治体名を確認
294276	奈良県	河合町	https://www.town.kawai.nara.jp/		本文に自治体名を確認
294411	奈良県	吉野町	https://www.town.yoshino.nara.jp/	https://yoshinoyama-kankou.com/	本文に自治体名を確認
294420	奈良県	大淀町	https://www.town.oyodo.lg.jp/		本文に自治体名を確認
294438	奈良県	下市町	https://www.town.shimoichi.lg.jp/		本文に自治体名を確認
294446	奈良県	黒滝村	https://www.vill.kurotaki.nara.jp/		本文に自治体名を確認
294462	奈良県	天川村	https://www.vill.tenkawa.nara.jp/	http://www.dorogawaonsen.jp/	本文に自治体名を確認
294471	奈良県	野迫川村	https://www.vill.nosegawa.nara.jp/		本文に自治体名を確認
294497	奈良県	十津川村	https://www.vill.totsukawa.lg.jp/	http://totsukawa.info/	本文に自治体名を確認
294501	奈良県	下北山村	https://www.vill.shimokitayama.nara.jp/		本文に自治体名を確認
294519	奈良県	上北山村	https://www.vill.kamikitayama.nara.jp/		本文に自治体名を確認
294527	奈良県	川上村	https://www.vill.kawakami.nara.jp/	https://g-tourism.jp/	本文に自治体名を確認
294535	奈良県	東吉野村	https://vill.higashiyoshino.nara.jp/	http://higashiyoshino.com/	本文に自治体名を確認
302015	和歌山県	和歌山市	https://www.city.wakayama.wakayama.jp/	https://www.wakayamakanko.jp/	本文に自治体名を確認
302023	和歌山県	海南市	https://www.city.kainan.lg.jp/	http://www.kainankanko.com/	本文に自治体名を確認
302031	和歌山県	橋本市	https://www.city.hashimoto.lg.jp/	https://hashimoto-tourism.com/	本文に自治体名を確認
302040	和歌山県	有田市	https://www.city.arida.lg.jp/	https://www.arida-kanko.com/	本文に自治体名を確認
302058	和歌山県	御坊市	https://www.city.gobo.lg.jp/	https://www.gobokanko.com/	本文に自治体名を確認
302066	和歌山県	田辺市	https://www.city.tanabe.lg.jp/	https://www.oto-tourism.jp/	本文に自治体名を確認
302074	和歌山県	新宮市	https://www.city.shingu.lg.jp/		本文に自治体名を確認
302082	和歌山県	紀の川市	https://www.city.kinokawa.lg.jp/	https://www.kanko-kinokawa.jp/	本文に自治体名を確認
302091	和歌山県	岩出市	https://www.city.iwade.lg.jp/	http://www.kanko-iwade.com/	本文に自治体名を確認
303046	和歌山県	紀美野町	https://www.town.kimino.wakayama.jp/	http://kiminokanko.com/	本文に自治体名を確認
303411	和歌山県	かつらぎ町	https://www.town.katsuragi.wakayama.jp/	https://www.katsuragi-kanko.jp/	本文に自治体名を確認
303437	和歌山県	九度山町	https://www.town.kudoyama.lg.jp/	https://www.kudoyama-kanko.jp/	本文に自治体名を確認
303445	和歌山県	高野町	https://www.town.koya.wakayama.jp/	http://www.koya.org/	本文に自治体名を確認
303615	和歌山県	湯浅町	https://www.town.yuasa.wakayama.jp/	https://www.yuasa-kankokyokai.com/	本文に自治体名を確認
303623	和歌山県	広川町	https://www.town.hirogawa.wakayama.jp/		本文に自治体名を確認
303666	和歌山県	有田川町	https://www.town.aridagawa.lg.jp/	https://www.wakayama-kanko.or.jp/	本文に自治体名を確認
303810	和歌山県	美浜町			候補URLがすべて外れ
303828	和歌山県	日高町		https://www.hidaka-kankou.jp/	候補URLがすべて外れ
303836	和歌山県	由良町			候補URLがすべて外れ
303909	和歌山県	印南町	https://www.town.wakayama-inami.lg.jp/		本文に自治体名を確認
303917	和歌山県	みなべ町	https://www.town.minabe.lg.jp/	https://www.minabe-kanko.jp/	本文に自治体名を確認
303925	和歌山県	日高川町	https://www.town.hidakagawa.lg.jp/	http://hidakagawa-kanko.jp/	本文に自治体名を確認
304018	和歌山県	白浜町	https://www.town.shirahama.wakayama.jp/	https://www.nankishirahama.jp/	本文に自治体名を確認
304042	和歌山県	上富田町	https://www.town.kamitonda.lg.jp/		本文に自治体名を確認
304069	和歌山県	すさみ町	https://www.town.susami.lg.jp/	https://susami-kanko.com/	本文に自治体名を確認
304212	和歌山県	那智勝浦町	https://www.town.nachikatsuura.wakayama.jp/		本文に自治体名を確認
304221	和歌山県	太地町	https://www.town.taiji.wakayama.jp/	https://taiji-kanko.jp/	本文に自治体名を確認
304247	和歌山県	古座川町	https://www.town.kozagawa.lg.jp/		本文に自治体名を確認
304271	和歌山県	北山村	https://www.vill.kitayama.wakayama.jp/		本文に自治体名を確認
304280	和歌山県	串本町	https://www.town.kushimoto.wakayama.jp/	https://kankou-kushimoto.jp/	本文に自治体名を確認
