prefecture	municipality	designation	kind	name	source_url	municipality_raw	tobunken_id	level	kana	kind1	kind2	address	date_note	organization	ref_url
三重県	松阪市	1998/5/16 市指定無形民俗文化財	無形民俗文化財	笠松かんこ踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000055	市区町村指定		民俗芸能	風流	松阪市笠松町	不明	笠松かんこ踊保存会	
三重県	松阪市	1999/9/3 市指定無形民俗文化財	無形民俗文化財	かんこおどり	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000060	市区町村指定		民俗芸能	風流	松阪市嬉野新屋庄町	不明	新屋庄かんこ踊り保存会	
三重県	松阪市	1973/3/31 県指定無形民俗文化財	無形民俗文化財	かんこ踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000061	都道府県指定		民俗芸能	風流	松阪市猟師町	新暦8月13から15日に松阪市猟師町で公開	猟師かんこ踊保存会	
三重県	松阪市	1973/3/31 県指定無形民俗文化財	無形民俗文化財	かんこ踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000062	都道府県指定		民俗芸能	風流	松阪市松崎浦町・松ヶ島町新出	新暦8月14日から16日に松阪市松崎浦町で公開	松ヶ崎羯鼓踊り保存会	
三重県	松阪市	1973/3/31 県指定無形民俗文化財	無形民俗文化財	かんこ踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000063	都道府県指定		民俗芸能	風流	松阪市小阿坂町	新暦1月14日に近い土曜日に阿射加（あざか）神社境内で公開	御神楽踊保存会	
三重県	松阪市	1970 市指定無形民俗文化財	無形民俗文化財	黒野獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000077	市区町村指定		民俗芸能	神楽	松阪市嬉野黒野町	不明	黒野神楽保存会	
三重県	松阪市	1995/9/1 市指定無形民俗文化財	無形民俗文化財	獅子神楽てんてん	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000125	市区町村指定		民俗芸能	神楽	松阪市飯南町 粥見神社	不明	てんてん保存会	
三重県	松阪市	1998/5/16 市指定無形民俗文化財	無形民俗文化財	曽原かんこ踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000138	市区町村指定		民俗芸能	風流	松阪市曽原町	不明	曽原獅子舞かんこ踊保存会	
三重県	松阪市	1998/5/16 市指定無形民俗文化財	無形民俗文化財	曽原の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000139	市区町村指定		民俗芸能	神楽	松阪市曽原町	不明	曽原獅子舞かんこ踊保存会	
三重県	松阪市	1970 市指定無形民俗文化財	無形民俗文化財	津屋城でこさん	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000145	市区町村指定		風俗慣習	年中行事	松阪市嬉野津屋城町	不明	津屋城自治会	
三重県	松阪市	1994/10/28 市指定無形民俗文化財	無形民俗文化財	西野子踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000165	市区町村指定		民俗芸能	風流	松阪市西野町	不明	西野子踊保存会	
三重県	松阪市	2003/7/24 市指定無形民俗文化財	無形民俗文化財	松阪しょんがい音頭と踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000197	市区町村指定		民俗芸能	風流	松阪市全域	不明	松阪しょんがい音頭と踊り保存会	
三重県	松阪市	1978/11/11 市指定無形民俗文化財	無形民俗文化財	よいよい神事（四藺生神事）	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000208	市区町村指定		風俗慣習	年中行事	松阪市和屋町・立田町・朝田町	不明	和屋町・立田町・朝田町	
三重県	松阪市	2005/10/17 県指定無形民俗文化財	無形民俗文化財	射和祇園祭の屋台行事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000217	都道府県指定		風俗慣習	祭礼（信仰）	松阪市射和町	新暦7月14・15日に近い土日曜日に伊佐和神社で公開	射和祇園祭保存会	
三重県	松阪市	1998/5/16 市指定無形民俗文化財	無形民俗文化財	甚目の虫送り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000218	市区町村指定		風俗慣習	年中行事	松阪市甚目町	不明	手力男神社氏子	
三重県	松阪市	1967/2/10 県指定無形民俗文化財	無形民俗文化財	本郷の羯鼓踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	松阪市	m24000228	都道府県指定		民俗芸能	風流	松阪市飯南町向粥見本郷	新暦3～5年に1度8月の盆頃に医王寺境内で公開されていたが、現在は休止している。	向粥見本郷組	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	愛宕神社火番小屋	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000006	国指定	あたごじんじゃひばんごや	風俗慣習	年中行事	板倉町海老瀬	新暦12月下旬に板倉町海老瀬で公開	下新田愛宕神社火番小屋保存会	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	賀茂神社祭礼当番引継式	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000039	国指定	かもじんじゃさいれいとうばんひきつぎしき	風俗慣習	祭礼（信仰）	板倉町海老瀬	新暦4月第2日曜日に板倉町海老瀬で公開	賀茂神社祭礼当番引継式	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	岩田長良神社の弓取り式および祭礼当番引き継ぎ式	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000044	国指定	いわたながらじんじゃのゆみとりしきおよびさいれいとうばんひきつぎしき	風俗慣習	祭礼（信仰）	板倉町岩田	新暦1月10日に近い日曜日に板倉町岩田で公開	岩田長良神社の弓取り式および祭 礼当番引き継ぎ式	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	高鳥天満宮太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000070	国指定	たかとりてんまんぐうだいだいかぐら	民俗芸能	神楽	板倉町大高嶋	新暦2月最終日曜日に板倉町大高嶋の高鳥天満宮で公開	太々の会	
群馬県	板倉町	1973/10/1 町指定重要無形文化財	無形民俗文化財	高鳥念仏踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000071	市区町村指定	たかとりねんぶつおどり	民俗芸能	風流	板倉町大高嶋	新暦11月下旬に板倉町大高嶋で公開	高取念仏踊り	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	島耕地の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000183	国指定	しまこうちのししまい	民俗芸能	風流	板倉町大高嶋	新暦3月第3日曜日に板倉町大高嶋で公開	島耕地獅子舞	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	板倉の里神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000212	国指定	いたくらのさとかぐら	民俗芸能	神楽	板倉町板倉	不明	板倉里神楽保存会	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	飯野本村の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000214	国指定	いいのほんむらのししまい	民俗芸能	風流	板倉町飯野	新暦7月中旬に板倉町飯野で公開	本村耕地獅子舞保存会	
群馬県	板倉町	2002/5/20 町指定重要無形民俗文化財	無形民俗文化財	籾谷上坂東助作流獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板倉町	m10000230	国指定	もみやかみばんどうすけさくりゅうししまい	民俗芸能	風流	板倉町籾谷	新暦7月25日に近い日曜日に板倉町籾谷で公開	籾谷獅子舞保存会	
東京都	板橋区	1976 国指定無形民俗文化財	無形民俗文化財	赤塚諏訪神社田遊び	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000022	国指定		民俗芸能	田楽	板橋区赤塚大門	新暦2月13日赤塚諏訪神社で公開	赤塚諏訪神社田遊び保存会	
東京都	板橋区	2011 区指定無形民俗文化財	無形民俗文化財	赤塚氷川神社田遊び	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000023	市区町村指定		民俗芸能	田楽	板橋区赤塚	新暦2月13日に赤塚諏訪神社田遊び祭で公開	赤塚氷川神社氏子	
東京都	板橋区	1984 区指定無形民俗文化財	無形民俗文化財	赤塚諏訪神社獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000024	市区町村指定		民俗芸能	風流	板橋区赤塚	新暦3月第2日曜日に諏訪神社･八幡神社で公開	赤塚諏訪神社獅子舞保存会	
東京都	板橋区	1991 区指定無形民俗文化財	無形民俗文化財	大門四ツ竹踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000055	市区町村指定		民俗芸能	風流	板橋区赤塚大門	新暦2月末にいたばしの郷土芸能で公開、新暦11月に隔年に区郷土芸能大会で公開	大門四ツ竹踊り保存会	
東京都	板橋区	1984 区指定無形民俗文化財	無形民俗文化財	大門餅つき	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000056	市区町村指定		民俗芸能	その他（民俗芸能）	板橋区赤塚大門	新暦区11月中に農業祭･区郷土芸能大会で公開	大門餅つき保存会	
東京都	板橋区	1988 区指定無形民俗文化財	無形民俗文化財	神明囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000270	市区町村指定		民俗芸能	風流	板橋区南常盤台周辺	新暦9月21日前後の土日に常盤台天祖神社例大祭で公開	神田流神明囃子保存会	
東京都	板橋区	1984 区指定無形民俗文化財	無形民俗文化財	徳丸北野神社獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000316	市区町村指定		民俗芸能	風流	板橋区徳丸	新暦5月5日に徳丸北野神社獅子舞祭出公開	徳丸北野神社獅子舞保存会	
東京都	板橋区	1984 区指定無形民俗文化財	無形民俗文化財	徳丸四ツ竹踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000333	市区町村指定		民俗芸能	風流	板橋区徳丸	新暦5月5日に徳丸北野神社獅子舞祭で公開	徳丸四ツ竹踊り保存会	
東京都	板橋区	1976 国指定無形民俗文化財	無形民俗文化財	徳丸北野神社田遊び	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000334	国指定		民俗芸能	田楽	板橋区徳丸	新暦2月11日に徳丸北野神社田遊び祭で公開	徳丸北野神社田遊び保存会	
東京都	板橋区	1984 区指定無形民俗文化財	無形民俗文化財	成増里神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000350	市区町村指定		民俗芸能	神楽	板橋区成増	不明	成増里神楽保存会	
東京都	板橋区	1984 区指定無形民俗文化財	無形民俗文化財	弥生囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板橋区	m13000527	市区町村指定		民俗芸能	風流	板橋区弥生町	新暦9月21日前後の土日に常盤台天祖神社例大祭で公開	神田流弥生囃子保存会	
徳島県	板野町	1974/2/1 町指定無形民俗文化財	無形民俗文化財	古城の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	板野町	m36000072	市区町村指定		民俗芸能	神楽	板野町古城地区	不明	天満神社	
鹿児島県	(県全域)	1981/1/21 国指定重要無形民俗文化財	無形民俗文化財	南薩摩の十五夜行事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	枕崎市,南さつま市,知覧町	m46000083	国指定	みなみさつまのじゅうごやぎょうじ	風俗慣習	年中行事	枕崎市,南さつま市坊津町,知覧町	旧暦8月15日に公開	枕崎市十五夜行事保存会，知覧町十五夜行事保存会，坊津町十五夜行事保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=302&amp;item_id=154
北海道	枝幸町	1969/7/9 町指定無形文化財	無形民俗文化財	上音標獅子神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	枝幸町	m01000119	市区町村指定		民俗芸能	神楽	枝幸町上音標	不明	非公開	
新潟県	柏崎市	1970/6/8 記録作成等の措置を講ずべき無形の民俗文化財	無形民俗文化財	彩子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏崎市	m15000003	国選択		民俗芸能	風流	柏崎市大字女谷	不明		
新潟県	柏崎市	1973/8/1 市指定無形民俗文化財	無形民俗文化財	おいな	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏崎市	m15000010	市区町村指定		民俗芸能	風流	柏崎市南鯖石地区	不明	南鯖石おいな保存会	
新潟県	柏崎市	1988/3/7 市指定無形民俗文化財	無形民俗文化財	しげさ	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏崎市	m15000019	市区町村指定		民俗芸能	音楽	柏崎市高柳町門出	不明	門出しげさ保存会	
新潟県	柏崎市	1976/5/4 国指定重要無形民俗文化財	無形民俗文化財	綾子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏崎市	m15000030	国指定	あやこまい	民俗芸能	風流	柏崎市女谷	新暦9月15日に黒姫神社で公開	柏崎市綾子舞保存振興会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=302&amp;item_id=48
新潟県	柏崎市	1969/9/1 市指定無形民俗文化財	無形民俗文化財	石井神社の大和舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏崎市	m15000189	市区町村指定		民俗芸能	神楽	柏崎市西山町石地	不明	大和舞保存会	
新潟県	柏崎市	1980/6/12 市指定無形民俗文化財	無形民俗文化財	物部神社の太夫舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏崎市	m15000262	市区町村指定		民俗芸能	語り物・祝福芸	柏崎市西山町二田	不明	太夫舞保存会	
千葉県	柏市	1975/12/12 県指定無形民俗文化財	無形民俗文化財	篠籠田の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏市	m12000034	都道府県指定		民俗芸能	風流	柏市篠籠田（西光院）	新暦8月16日に千葉県柏市篠籠田で公開		
千葉県	柏市	1988/08/01 市指定無形民俗文化財	無形民俗文化財	大室の盆綱引き	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏市	m12000135	市区町村指定		風俗慣習	年中行事	柏市大室（大室ふるさとセンター前）	新暦8月15日に柏市大室ふるさとセンター前で公開	大室盆綱実行委員会	
千葉県	柏市	1975/12/04 市指定無形民俗文化財	無形民俗文化財	十二座神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏市	m12000196	市区町村指定		民俗芸能	神楽	柏市塚崎	新暦10月17日に柏市塚崎で公開	塚崎十二座神楽保存会	
千葉県	柏市	2003/04/01 市指定無形民俗文化財	無形民俗文化財	手賀ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏市	m12000235	市区町村指定		民俗芸能	音楽	柏市手賀（興福院）	新暦7月第1日曜日に柏市手賀の興福院で公開	手賀ばやし保存会	
千葉県	柏市	1988/08/01 市指定無形民俗文化財	無形民俗文化財	船戸のおびしゃ	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏市	m12000267	市区町村指定		風俗慣習	祭礼（信仰）	柏市船戸（船戸会館）	新暦1月20日直前の日曜日に柏市船戸の船戸会館で公開	船戸おびしゃ保存会	
千葉県	柏市	1978/02/13 市指定無形民俗文化財	無形民俗文化財	若白毛囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柏市	m12000304	市区町村指定		民俗芸能	風流	柏市若自毛（八坂神社）	新暦7月24日に柏市若自毛の八坂神社で公開（H23から休止）	若白毛囃子保存会	
山口県	柳井市	2009/03/11 国指定重要無形民俗文化財	無形民俗文化財	阿月の神明祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳井市	m35000011	国指定	あつきのしんめいまつり	風俗慣習	年中行事	柳井市大字阿月	新暦2月11日に神明宮や浜で公開	神明祭顕彰会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=302&item_id=00000857
山口県	柳井市	1973/08/30 市指定無形民俗文化財	無形民俗文化財	伊陸糸あやつり人形芝居	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳井市	m35000094	市区町村指定		民俗芸能	渡来芸・舞台芸	柳井市	不明		
山口県	柳井市	2006/08/22 市指定無形民俗文化財	無形民俗文化財	伊陸南山神社の神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳井市	m35000095	市区町村指定		民俗芸能	神楽	柳井市	不明		
福岡県	柳川市	1976/04/24 県指定無形民俗文化財	無形民俗文化財	どろつくどん附関係資料一括	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳川市	m40000002	都道府県指定		民俗芸能	風流	柳川市	新暦10月第2日曜日を中日とする3日間に公開	柳川どろつくどん保存会	
福岡県	柳川市	1976/04/24 県指定無形民俗文化財	無形民俗文化財	今古賀風流	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳川市	m40000083	都道府県指定		民俗芸能	風流	柳川市三橋町	新暦10月第2日曜日に公開	今古賀風流保存会	
福岡県	柳川市	1979/11/14 市指定無形民俗文化財	無形民俗文化財	秋祭風流及び仁寿平	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳川市	m40000112	市区町村指定		風俗慣習	祭礼（信仰）	柳川市大和町豊原	不明	野田行政地区長	
福岡県	柳川市	1990/03/16 市指定無形民俗文化財	無形民俗文化財	藤吉風流	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳川市	m40000188	市区町村指定		民俗芸能	風流	柳川市三橋町	不明	藤吉風流保存会	
福岡県	柳川市	1976/04/24 県指定無形民俗文化財	無形民俗文化財	日子山神社風流	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳川市	m40000193	都道府県指定		民俗芸能	風流	柳川市	新暦10月第2日曜日とその翌日に日子山神社で公開	日子山神社風流保存会	
福島県	柳津町	2000/3/31 県指定無形民俗文化財	無形民俗文化財	柳津の大神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	柳津町	m07000051	都道府県指定		民俗芸能	神楽	柳津町大字柳津字大根下	不明	藤の和芸能保存会	
栃木県	栃木市	1991/5/17 市指定無形民俗文化財	無形民俗文化財	依田流鷲宮太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000011	市区町村指定		民俗芸能	神楽	栃木県栃木市都賀町家中	不明	依田流鷲宮太々神楽保存会	
栃木県	栃木市	1981/10/23 市指定無形民俗文化財	無形民俗文化財	横堀の太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000017	市区町村指定		民俗芸能	神楽	栃木県栃木市大平町横堀	新暦4月の第2日曜に温泉神社の例大祭で公開	横堀神楽保存会	
栃木県	栃木市	1969/4/15 市指定無形民俗文化財	無形民俗文化財	関白流獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000039	市区町村指定		民俗芸能	風流	栃木県栃木市都賀町木	不明	関白流獅子舞保存会	
栃木県	栃木市	1984/3/30 市指定無形民俗文化財	無形民俗文化財	宮野辺神社の祭儀習俗	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000045	市区町村指定		風俗慣習	祭礼（信仰）	栃木県栃木市田村町	不明	個人所有	
栃木県	栃木市	1974/10/1 市指定無形民俗文化財	無形民俗文化財	升塚文挟小流獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000095	市区町村指定		民俗芸能	風流	栃木県栃木市都賀町升塚	不明	升塚文挟小流獅子舞保存会	
栃木県	栃木市	1982/10/15 市指定無形民俗文化財	無形民俗文化財	上新田文挟流獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000103	市区町村指定		民俗芸能	風流	栃木県栃木市都賀町家中	不明	上新田文挟流獅子舞保存会	
栃木県	栃木市	1981/10/23 市指定無形民俗文化財	無形民俗文化財	新の神田五段囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000109	市区町村指定		民俗芸能	風流	栃木県栃木市大平町新	不明	新神田囃子保存会	
栃木県	栃木市	1961/12/21 市指定無形民俗文化財	無形民俗文化財	大宮神社の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000139	市区町村指定		民俗芸能	風流	栃木県栃木市大宮町	不明	大宮神社獅子舞保存会	
栃木県	栃木市	1964/5/19 市指定無形民俗文化財	無形民俗文化財	大神神社の神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000140	市区町村指定		民俗芸能	神楽	栃木県栃木市惣社町	不明	大神神社	
栃木県	栃木市	1964/5/19 市指定無形民俗文化財	無形民俗文化財	大神神社の鉾祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000141	市区町村指定		風俗慣習	祭礼（信仰）	栃木県栃木市惣社町	不明	大神神社	
栃木県	栃木市	2004/9/10 市指定無形民俗文化財	無形民俗文化財	大沢田太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000144	市区町村指定		民俗芸能	神楽	栃木県栃木市西方町本城	不明	大沢田太々神楽保存会	
栃木県	栃木市	1976/7/1 市指定無形民俗文化財	無形民俗文化財	百八灯流し	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000200	市区町村指定		風俗慣習	年中行事	栃木県栃木市湊町	不明	湊町自治会	
栃木県	栃木市	1981/10/23 市指定無形民俗文化財	無形民俗文化財	富田節	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000202	市区町村指定		民俗芸能	音楽	栃木県栃木市大平町富田	不明	富田節保存会	
栃木県	栃木市	1991/10/11 県指定無形民俗文化財	無形民俗文化財	木の杖術	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栃木市	m09000219	都道府県指定	きのじょうじゅつ	民俗芸能	その他（民俗芸能）	栃木県栃木市都賀町木	新暦10月15日に木の八幡宮の祭礼で公開	小天狗流杖術保存会	
長野県	栄村	1975/07/18 県選択無形民俗文化財	無形民俗文化財	下水内郡栄村秋山地方の口語伝承	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栄村	m20000237	国選択	しもみのちぐんさかえむらあきやまちほうのこうごでんしょう	その他		栄村	不明		
長野県	栄村	1991/08/15 県指定無形民俗文化財	無形民俗文化財	箕作の道陸神祭り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栄村	m20000443	都道府県指定	みつくりのどうろくじんまつり	風俗慣習	年中行事	栄村箕作	不明	栄村箕作区	
千葉県	栄町	2010/08/01 町指定無形民俗文化財	無形民俗文化財	北辺田獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栄町	m12000274	市区町村指定	きたべたししまい	民俗芸能	風流	栄町北辺田地区（県）／栄町矢口地区（文）	新暦4月上旬に栄町北辺田の天神社等で公開	北辺田獅子舞保存会	
千葉県	栄町	2010/08/01 町指定無形民俗文化財	無形民俗文化財	矢口獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栄町	m12000289	市区町村指定	やこうししまい	民俗芸能	風流	栄町矢口地区	新暦4月上旬に栄町矢口地区の一之宮神社で公開	矢口獅子舞伝承会	
宮城県	栗原市	1971/03/02 県指定無形民俗文化財	無形民俗文化財	一迫町鹿踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗原市	m04000023	都道府県指定		民俗芸能	風流	栗原市一迫真坂地区、同清水目地区	不明	真坂鹿踊保存会・清水目鹿踊保存会	
宮城県	栗原市	1979/02/03 国指定重要無形民俗文化財	無形民俗文化財	小迫の延年	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗原市	m04000108	国指定	おばさまのえんねん	民俗芸能	延年・おこない	栗原市金成小迫地区	小迫祭の際に白山神社で公開	小迫延年保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=302&item_id=14
宮城県	栗原市	1995/08/25 県指定無形民俗文化財	無形民俗文化財	駒形根神社の巡幸神事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗原市	m04000116	都道府県指定		風俗慣習	祭礼（信仰）	栗原市栗駒沼倉地区	不明	お駒様御巡幸保存会	
北海道	栗山町	2008/2/15 町指定無形民俗文化財	無形民俗文化財	栗山親子獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗山町	m01000030	市区町村指定		民俗芸能	神楽	栗山町桜丘	不明	栗山親子獅子舞保存会	
北海道	栗山町	2008/2/15 町指定無形民俗文化財	無形民俗文化財	角田獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗山町	m01000031	市区町村指定		民俗芸能	神楽	栗山町角田	角田神社祭典時に角田神社で公開	角田獅子舞保存会	
滋賀県	栗東市	1978/3/17 県選択無形民俗文化財	無形民俗文化財	御園太鼓踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗東市	m25000052	国選択		民俗芸能	風流	栗東市御園	不明	御園太鼓踊保存会	
滋賀県	栗東市	1988/3/31 県選択無形民俗文化財	無形民俗文化財	小杖祭りの祭礼芸能	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗東市	m25000062	国選択		民俗芸能	風流	栗東市下戸山	不明	小杖祭り保存会	
滋賀県	栗東市	1986/3/28 県選択無形民俗文化財	無形民俗文化財	上砥山の太鼓踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	栗東市	m25000065	国選択		民俗芸能	風流	栗東市上砥山	不明	田楽踊保存会	
北海道	根室市	1969/1/9 市指定無形民俗文化財	無形民俗文化財	珸瑤瑁獅子神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	根室市	m01000136	市区町村指定		民俗芸能	神楽	根室市珸瑤瑁	珸瑤瑁神社例大祭時に珸瑤瑁神社で公開	珸瑤瑁獅子神楽保存会	
北海道	根室市	2020/5/19 道指定無形民俗文化財	無形民俗文化財	金刀比羅神社例大祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	根室市	m01000156	都道府県指定		風俗慣習	祭礼（信仰）	根室市	不明	金刀比羅神社奉賛会	
福岡県	桂川町	1976/04/24 県指定無形民俗文化財	無形民俗文化財	土師の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	桂川町	m40000182	都道府県指定		民俗芸能	神楽	桂川町土師	新暦4月第4日曜日と9月秋分の日に公開	土師獅子舞保存会	
群馬県	桐生市	1991/4/11 市指定重要無形民俗文化財	無形民俗文化財	賀茂神社御篝神事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	桐生市	m10000038	国指定	かもじんじゃみかがりしんじ	風俗慣習	祭礼（信仰）	桐生市広沢町	新暦2月3日節分の日に桐生市廣澤町賀茂神社で公開	賀茂神社御篝神事保存会	
群馬県	桐生市	1974/1/21 市指定重要無形民俗文化財	無形民俗文化財	賀茂神社太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	桐生市	m10000040	国指定	かもじんじゃだいだいかぐら	民俗芸能	神楽	桐生市広沢町	新暦4月14日・15日に賀茂神社で公開、新暦10月15日に近い日曜日に賀茂神社で公開	賀茂神社太々神楽保存会	
群馬県	桐生市	1986/12/2 市指定重要無形民俗文化財	無形民俗文化財	皆沢地区の百万遍念仏	https://mukeinet.tobunken.go.jp/index.php?gid=10027	桐生市	m10000041	国指定	かいざわちくのひゃくまんべんねんぶつ	風俗慣習	祭礼（信仰）	桐生市梅田町	新暦8月17日以降直近の日曜日に桐生市梅田町皆沢地区で公開	皆沢地区百万遍念仏保存会	
群馬県	桐生市	1989/3/13 市指定重要無形民俗文化財	無形民俗文化財	桐生木遣	https://mukeinet.tobunken.go.jp/index.php?gid=10027	桐生市	m10000053	国指定	きりゅうきやり	民俗芸能	音楽	桐生市	不明	桐生木遣保存会	
群馬県	桐生市	1999/3/30 市指定重要無形民俗文化財	無形民俗文化財	前田原獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	桐生市	m10000149	国指定	まえたばらししまい	民俗芸能	風流	桐生市黒保根町下田沢	新暦10月に下田沢の十二山神社で公開	前田原獅子舞保存会	
